area_peril_id,companysize,annualrevenuelower,annualrevenueupper,currency,CountryCode,peril_id
574,4,1000000000,10000000000.0,USD,HU,CBS
575,5,10000000000,100000000000.0,USD,HU,CBS
576,6,100000000000,inf,USD,HU,CBS
577,1,0,10000000.0,USD,ID,CBS
578,2,10000000,100000000.0,USD,ID,CBS
579,3,100000000,1000000000.0,USD,ID,CBS
580,4,1000000000,10000000000.0,USD,ID,CBS
581,5,10000000000,100000000000.0,USD,ID,CBS
582,6,100000000000,inf,USD,ID,CBS
583,1,0,10000000.0,USD,IE,CBS
584,2,10000000,100000000.0,USD,IE,CBS
585,3,100000000,1000000000.0,USD,IE,CBS
586,4,1000000000,10000000000.0,USD,IE,CBS
587,5,10000000000,100000000000.0,USD,IE,CBS
588,6,100000000000,inf,USD,IE,CBS
589,1,0,10000000.0,USD,IL,CBS
590,2,10000000,100000000.0,USD,IL,CBS
591,3,100000000,1000000000.0,USD,IL,CBS
592,4,1000000000,10000000000.0,USD,IL,CBS
593,5,10000000000,100000000000.0,USD,IL,CBS
594,6,100000000000,inf,USD,IL,CBS
595,1,0,10000000.0,USD,IM,CBS
596,2,10000000,100000000.0,USD,IM,CBS
597,3,100000000,1000000000.0,USD,IM,CBS
598,4,1000000000,10000000000.0,USD,IM,CBS
599,5,10000000000,100000000000.0,USD,IM,CBS
600,6,100000000000,inf,USD,IM,CBS
601,1,0,10000000.0,USD,IN,CBS
602,2,10000000,100000000.0,USD,IN,CBS
603,3,100000000,1000000000.0,USD,IN,CBS
604,4,1000000000,10000000000.0,USD,IN,CBS
605,5,10000000000,100000000000.0,USD,IN,CBS
606,6,100000000000,inf,USD,IN,CBS
607,1,0,10000000.0,USD,IO,CBS
608,2,10000000,100000000.0,USD,IO,CBS
609,3,100000000,1000000000.0,USD,IO,CBS
610,4,1000000000,10000000000.0,USD,IO,CBS
611,5,10000000000,100000000000.0,USD,IO,CBS
612,6,100000000000,inf,USD,IO,CBS
613,1,0,10000000.0,USD,IQ,CBS
614,2,10000000,100000000.0,USD,IQ,CBS
615,3,100000000,1000000000.0,USD,IQ,CBS
616,4,1000000000,10000000000.0,USD,IQ,CBS
617,5,10000000000,100000000000.0,USD,IQ,CBS
618,6,100000000000,inf,USD,IQ,CBS
619,1,0,10000000.0,USD,IR,CBS
620,2,10000000,100000000.0,USD,IR,CBS
621,3,100000000,1000000000.0,USD,IR,CBS
622,4,1000000000,10000000000.0,USD,IR,CBS
623,5,10000000000,100000000000.0,USD,IR,CBS
624,6,100000000000,inf,USD,IR,CBS
625,1,0,10000000.0,USD,IS,CBS
626,2,10000000,100000000.0,USD,IS,CBS
627,3,100000000,1000000000.0,USD,IS,CBS
628,4,1000000000,10000000000.0,USD,IS,CBS
629,5,10000000000,100000000000.0,USD,IS,CBS
630,6,100000000000,inf,USD,IS,CBS
631,1,0,10000000.0,USD,IT,CBS
632,2,10000000,100000000.0,USD,IT,CBS
633,3,100000000,1000000000.0,USD,IT,CBS
634,4,1000000000,10000000000.0,USD,IT,CBS
635,5,10000000000,100000000000.0,USD,IT,CBS
636,6,100000000000,inf,USD,IT,CBS
637,1,0,10000000.0,USD,JE,CBS
638,2,10000000,100000000.0,USD,JE,CBS
639,3,100000000,1000000000.0,USD,JE,CBS
640,4,1000000000,10000000000.0,USD,JE,CBS
641,5,10000000000,100000000000.0,USD,JE,CBS
642,6,100000000000,inf,USD,JE,CBS
643,1,0,10000000.0,USD,JM,CBS
644,2,10000000,100000000.0,USD,JM,CBS
645,3,100000000,1000000000.0,USD,JM,CBS
646,4,1000000000,10000000000.0,USD,JM,CBS
647,5,10000000000,100000000000.0,USD,JM,CBS
648,6,100000000000,inf,USD,JM,CBS
649,1,0,10000000.0,USD,JO,CBS
650,2,10000000,100000000.0,USD,JO,CBS
651,3,100000000,1000000000.0,USD,JO,CBS
652,4,1000000000,10000000000.0,USD,JO,CBS
653,5,10000000000,100000000000.0,USD,JO,CBS
654,6,100000000000,inf,USD,JO,CBS
655,1,0,10000000.0,USD,JP,CBS
656,2,10000000,100000000.0,USD,JP,CBS
657,3,100000000,1000000000.0,USD,JP,CBS
658,4,1000000000,10000000000.0,USD,JP,CBS
659,5,10000000000,100000000000.0,USD,JP,CBS
660,6,100000000000,inf,USD,JP,CBS
661,1,0,10000000.0,USD,KE,CBS
662,2,10000000,100000000.0,USD,KE,CBS
663,3,100000000,1000000000.0,USD,KE,CBS
664,4,1000000000,10000000000.0,USD,KE,CBS
665,5,10000000000,100000000000.0,USD,KE,CBS
666,6,100000000000,inf,USD,KE,CBS
667,1,0,10000000.0,USD,KG,CBS
668,2,10000000,100000000.0,USD,KG,CBS
669,3,100000000,1000000000.0,USD,KG,CBS
670,4,1000000000,10000000000.0,USD,KG,CBS
671,5,10000000000,100000000000.0,USD,KG,CBS
672,6,100000000000,inf,USD,KG,CBS
673,1,0,10000000.0,USD,KH,CBS
674,2,10000000,100000000.0,USD,KH,CBS
675,3,100000000,1000000000.0,USD,KH,CBS
676,4,1000000000,10000000000.0,USD,KH,CBS
677,5,10000000000,100000000000.0,USD,KH,CBS
678,6,100000000000,inf,USD,KH,CBS
679,1,0,10000000.0,USD,KI,CBS
680,2,10000000,100000000.0,USD,KI,CBS
681,3,100000000,1000000000.0,USD,KI,CBS
682,4,1000000000,10000000000.0,USD,KI,CBS
683,5,10000000000,100000000000.0,USD,KI,CBS
684,6,100000000000,inf,USD,KI,CBS
685,1,0,10000000.0,USD,KM,CBS
686,2,10000000,100000000.0,USD,KM,CBS
687,3,100000000,1000000000.0,USD,KM,CBS
688,4,1000000000,10000000000.0,USD,KM,CBS
689,5,10000000000,100000000000.0,USD,KM,CBS
690,6,100000000000,inf,USD,KM,CBS
691,1,0,10000000.0,USD,KN,CBS
692,2,10000000,100000000.0,USD,KN,CBS
693,3,100000000,1000000000.0,USD,KN,CBS
694,4,1000000000,10000000000.0,USD,KN,CBS
695,5,10000000000,100000000000.0,USD,KN,CBS
696,6,100000000000,inf,USD,KN,CBS
697,1,0,10000000.0,USD,KP,CBS
698,2,10000000,100000000.0,USD,KP,CBS
699,3,100000000,1000000000.0,USD,KP,CBS
700,4,1000000000,10000000000.0,USD,KP,CBS
701,5,10000000000,100000000000.0,USD,KP,CBS
702,6,100000000000,inf,USD,KP,CBS
703,1,0,10000000.0,USD,KR,CBS
704,2,10000000,100000000.0,USD,KR,CBS
705,3,100000000,1000000000.0,USD,KR,CBS
706,4,1000000000,10000000000.0,USD,KR,CBS
707,5,10000000000,100000000000.0,USD,KR,CBS
708,6,100000000000,inf,USD,KR,CBS
709,1,0,10000000.0,USD,KW,CBS
710,2,10000000,100000000.0,USD,KW,CBS
711,3,100000000,1000000000.0,USD,KW,CBS
712,4,1000000000,10000000000.0,USD,KW,CBS
713,5,10000000000,100000000000.0,USD,KW,CBS
714,6,100000000000,inf,USD,KW,CBS
715,1,0,10000000.0,USD,KY,CBS
716,2,10000000,100000000.0,USD,KY,CBS
717,3,100000000,1000000000.0,USD,KY,CBS
718,4,1000000000,10000000000.0,USD,KY,CBS
719,5,10000000000,100000000000.0,USD,KY,CBS
720,6,100000000000,inf,USD,KY,CBS
721,1,0,10000000.0,USD,KZ,CBS
722,2,10000000,100000000.0,USD,KZ,CBS
723,3,100000000,1000000000.0,USD,KZ,CBS
724,4,1000000000,10000000000.0,USD,KZ,CBS
725,5,10000000000,100000000000.0,USD,KZ,CBS
726,6,100000000000,inf,USD,KZ,CBS
727,1,0,10000000.0,USD,LA,CBS
728,2,10000000,100000000.0,USD,LA,CBS
729,3,100000000,1000000000.0,USD,LA,CBS
730,4,1000000000,10000000000.0,USD,LA,CBS
731,5,10000000000,100000000000.0,USD,LA,CBS
732,6,100000000000,inf,USD,LA,CBS
733,1,0,10000000.0,USD,LB,CBS
734,2,10000000,100000000.0,USD,LB,CBS
735,3,100000000,1000000000.0,USD,LB,CBS
736,4,1000000000,10000000000.0,USD,LB,CBS
737,5,10000000000,100000000000.0,USD,LB,CBS
738,6,100000000000,inf,USD,LB,CBS
739,1,0,10000000.0,USD,LC,CBS
740,2,10000000,100000000.0,USD,LC,CBS
741,3,100000000,1000000000.0,USD,LC,CBS
742,4,1000000000,10000000000.0,USD,LC,CBS
743,5,10000000000,100000000000.0,USD,LC,CBS
744,6,100000000000,inf,USD,LC,CBS
745,1,0,10000000.0,USD,LI,CBS
746,2,10000000,100000000.0,USD,LI,CBS
747,3,100000000,1000000000.0,USD,LI,CBS
748,4,1000000000,10000000000.0,USD,LI,CBS
749,5,10000000000,100000000000.0,USD,LI,CBS
750,6,100000000000,inf,USD,LI,CBS
751,1,0,10000000.0,USD,LK,CBS
752,2,10000000,100000000.0,USD,LK,CBS
753,3,100000000,1000000000.0,USD,LK,CBS
754,4,1000000000,10000000000.0,USD,LK,CBS
755,5,10000000000,100000000000.0,USD,LK,CBS
756,6,100000000000,inf,USD,LK,CBS
757,1,0,10000000.0,USD,LR,CBS
758,2,10000000,100000000.0,USD,LR,CBS
759,3,100000000,1000000000.0,USD,LR,CBS
760,4,1000000000,10000000000.0,USD,LR,CBS
761,5,10000000000,100000000000.0,USD,LR,CBS
762,6,100000000000,inf,USD,LR,CBS
763,1,0,10000000.0,USD,LS,CBS
764,2,10000000,100000000.0,USD,LS,CBS
765,3,100000000,1000000000.0,USD,LS,CBS
766,4,1000000000,10000000000.0,USD,LS,CBS
767,5,10000000000,100000000000.0,USD,LS,CBS
768,6,100000000000,inf,USD,LS,CBS
769,1,0,10000000.0,USD,LT,CBS
770,2,10000000,100000000.0,USD,LT,CBS
771,3,100000000,1000000000.0,USD,LT,CBS
772,4,1000000000,10000000000.0,USD,LT,CBS
773,5,10000000000,100000000000.0,USD,LT,CBS
774,6,100000000000,inf,USD,LT,CBS
775,1,0,10000000.0,USD,LU,CBS
776,2,10000000,100000000.0,USD,LU,CBS
777,3,100000000,1000000000.0,USD,LU,CBS
778,4,1000000000,10000000000.0,USD,LU,CBS
779,5,10000000000,100000000000.0,USD,LU,CBS
780,6,100000000000,inf,USD,LU,CBS
781,1,0,10000000.0,USD,LV,CBS
782,2,10000000,100000000.0,USD,LV,CBS
783,3,100000000,1000000000.0,USD,LV,CBS
784,4,1000000000,10000000000.0,USD,LV,CBS
785,5,10000000000,100000000000.0,USD,LV,CBS
786,6,100000000000,inf,USD,LV,CBS
787,1,0,10000000.0,USD,LY,CBS
788,2,10000000,100000000.0,USD,LY,CBS
789,3,100000000,1000000000.0,USD,LY,CBS
790,4,1000000000,10000000000.0,USD,LY,CBS
791,5,10000000000,100000000000.0,USD,LY,CBS
792,6,100000000000,inf,USD,LY,CBS
793,1,0,10000000.0,USD,MA,CBS
794,2,10000000,100000000.0,USD,MA,CBS
795,3,100000000,1000000000.0,USD,MA,CBS
796,4,1000000000,10000000000.0,USD,MA,CBS
797,5,10000000000,100000000000.0,USD,MA,CBS
798,6,100000000000,inf,USD,MA,CBS
799,1,0,10000000.0,USD,MC,CBS
800,2,10000000,100000000.0,USD,MC,CBS
801,3,100000000,1000000000.0,USD,MC,CBS
802,4,1000000000,10000000000.0,USD,MC,CBS
803,5,10000000000,100000000000.0,USD,MC,CBS
804,6,100000000000,inf,USD,MC,CBS
805,1,0,10000000.0,USD,MD,CBS
806,2,10000000,100000000.0,USD,MD,CBS
807,3,100000000,1000000000.0,USD,MD,CBS
808,4,1000000000,10000000000.0,USD,MD,CBS
809,5,10000000000,100000000000.0,USD,MD,CBS
810,6,100000000000,inf,USD,MD,CBS
811,1,0,10000000.0,USD,ME,CBS
812,2,10000000,100000000.0,USD,ME,CBS
813,3,100000000,1000000000.0,USD,ME,CBS
814,4,1000000000,10000000000.0,USD,ME,CBS
815,5,10000000000,100000000000.0,USD,ME,CBS
816,6,100000000000,inf,USD,ME,CBS
817,1,0,10000000.0,USD,MF,CBS
818,2,10000000,100000000.0,USD,MF,CBS
819,3,100000000,1000000000.0,USD,MF,CBS
820,4,1000000000,10000000000.0,USD,MF,CBS
821,5,10000000000,100000000000.0,USD,MF,CBS
822,6,100000000000,inf,USD,MF,CBS
823,1,0,10000000.0,USD,MG,CBS
824,2,10000000,100000000.0,USD,MG,CBS
825,3,100000000,1000000000.0,USD,MG,CBS
826,4,1000000000,10000000000.0,USD,MG,CBS
827,5,10000000000,100000000000.0,USD,MG,CBS
828,6,100000000000,inf,USD,MG,CBS
829,1,0,10000000.0,USD,MH,CBS
830,2,10000000,100000000.0,USD,MH,CBS
831,3,100000000,1000000000.0,USD,MH,CBS
832,4,1000000000,10000000000.0,USD,MH,CBS
833,5,10000000000,100000000000.0,USD,MH,CBS
834,6,100000000000,inf,USD,MH,CBS
835,1,0,10000000.0,USD,MK,CBS
836,2,10000000,100000000.0,USD,MK,CBS
837,3,100000000,1000000000.0,USD,MK,CBS
838,4,1000000000,10000000000.0,USD,MK,CBS
839,5,10000000000,100000000000.0,USD,MK,CBS
840,6,100000000000,inf,USD,MK,CBS
841,1,0,10000000.0,USD,ML,CBS
842,2,10000000,100000000.0,USD,ML,CBS
843,3,100000000,1000000000.0,USD,ML,CBS
844,4,1000000000,10000000000.0,USD,ML,CBS
845,5,10000000000,100000000000.0,USD,ML,CBS
846,6,100000000000,inf,USD,ML,CBS
847,1,0,10000000.0,USD,MM,CBS
848,2,10000000,100000000.0,USD,MM,CBS
849,3,100000000,1000000000.0,USD,MM,CBS
850,4,1000000000,10000000000.0,USD,MM,CBS
851,5,10000000000,100000000000.0,USD,MM,CBS
852,6,100000000000,inf,USD,MM,CBS
853,1,0,10000000.0,USD,MN,CBS
854,2,10000000,100000000.0,USD,MN,CBS
855,3,100000000,1000000000.0,USD,MN,CBS
856,4,1000000000,10000000000.0,USD,MN,CBS
857,5,10000000000,100000000000.0,USD,MN,CBS
858,6,100000000000,inf,USD,MN,CBS
859,1,0,10000000.0,USD,MO,CBS
860,2,10000000,100000000.0,USD,MO,CBS
861,3,100000000,1000000000.0,USD,MO,CBS
862,4,1000000000,10000000000.0,USD,MO,CBS
863,5,10000000000,100000000000.0,USD,MO,CBS
864,6,100000000000,inf,USD,MO,CBS
865,1,0,10000000.0,USD,MP,CBS
866,2,10000000,100000000.0,USD,MP,CBS
867,3,100000000,1000000000.0,USD,MP,CBS
868,4,1000000000,10000000000.0,USD,MP,CBS
869,5,10000000000,100000000000.0,USD,MP,CBS
870,6,100000000000,inf,USD,MP,CBS
871,1,0,10000000.0,USD,MQ,CBS
872,2,10000000,100000000.0,USD,MQ,CBS
873,3,100000000,1000000000.0,USD,MQ,CBS
874,4,1000000000,10000000000.0,USD,MQ,CBS
875,5,10000000000,100000000000.0,USD,MQ,CBS
876,6,100000000000,inf,USD,MQ,CBS
877,1,0,10000000.0,USD,MR,CBS
878,2,10000000,100000000.0,USD,MR,CBS
879,3,100000000,1000000000.0,USD,MR,CBS
880,4,1000000000,10000000000.0,USD,MR,CBS
881,5,10000000000,100000000000.0,USD,MR,CBS
882,6,100000000000,inf,USD,MR,CBS
883,1,0,10000000.0,USD,MS,CBS
884,2,10000000,100000000.0,USD,MS,CBS
885,3,100000000,1000000000.0,USD,MS,CBS
886,4,1000000000,10000000000.0,USD,MS,CBS
887,5,10000000000,100000000000.0,USD,MS,CBS
888,6,100000000000,inf,USD,MS,CBS
889,1,0,10000000.0,USD,MT,CBS
890,2,10000000,100000000.0,USD,MT,CBS
891,3,100000000,1000000000.0,USD,MT,CBS
892,4,1000000000,10000000000.0,USD,MT,CBS
893,5,10000000000,100000000000.0,USD,MT,CBS
894,6,100000000000,inf,USD,MT,CBS
895,1,0,10000000.0,USD,MU,CBS
896,2,10000000,100000000.0,USD,MU,CBS
897,3,100000000,1000000000.0,USD,MU,CBS
898,4,1000000000,10000000000.0,USD,MU,CBS
899,5,10000000000,100000000000.0,USD,MU,CBS
900,6,100000000000,inf,USD,MU,CBS
901,1,0,10000000.0,USD,MV,CBS
902,2,10000000,100000000.0,USD,MV,CBS
903,3,100000000,1000000000.0,USD,MV,CBS
904,4,1000000000,10000000000.0,USD,MV,CBS
905,5,10000000000,100000000000.0,USD,MV,CBS
906,6,100000000000,inf,USD,MV,CBS
907,1,0,10000000.0,USD,MW,CBS
908,2,10000000,100000000.0,USD,MW,CBS
909,3,100000000,1000000000.0,USD,MW,CBS
910,4,1000000000,10000000000.0,USD,MW,CBS
911,5,10000000000,100000000000.0,USD,MW,CBS
912,6,100000000000,inf,USD,MW,CBS
913,1,0,10000000.0,USD,MX,CBS
914,2,10000000,100000000.0,USD,MX,CBS
915,3,100000000,1000000000.0,USD,MX,CBS
916,4,1000000000,10000000000.0,USD,MX,CBS
917,5,10000000000,100000000000.0,USD,MX,CBS
918,6,100000000000,inf,USD,MX,CBS
919,1,0,10000000.0,USD,MY,CBS
920,2,10000000,100000000.0,USD,MY,CBS
921,3,100000000,1000000000.0,USD,MY,CBS
922,4,1000000000,10000000000.0,USD,MY,CBS
923,5,10000000000,100000000000.0,USD,MY,CBS
924,6,100000000000,inf,USD,MY,CBS
925,1,0,10000000.0,USD,MZ,CBS
926,2,10000000,100000000.0,USD,MZ,CBS
927,3,100000000,1000000000.0,USD,MZ,CBS
928,4,1000000000,10000000000.0,USD,MZ,CBS
929,5,10000000000,100000000000.0,USD,MZ,CBS
930,6,100000000000,inf,USD,MZ,CBS
931,1,0,10000000.0,USD,NA,CBS
932,2,10000000,100000000.0,USD,NA,CBS
933,3,100000000,1000000000.0,USD,NA,CBS
934,4,1000000000,10000000000.0,USD,NA,CBS
935,5,10000000000,100000000000.0,USD,NA,CBS
936,6,100000000000,inf,USD,NA,CBS
937,1,0,10000000.0,USD,NC,CBS
938,2,10000000,100000000.0,USD,NC,CBS
939,3,100000000,1000000000.0,USD,NC,CBS
940,4,1000000000,10000000000.0,USD,NC,CBS
941,5,10000000000,100000000000.0,USD,NC,CBS
942,6,100000000000,inf,USD,NC,CBS
943,1,0,10000000.0,USD,NE,CBS
944,2,10000000,100000000.0,USD,NE,CBS
945,3,100000000,1000000000.0,USD,NE,CBS
946,4,1000000000,10000000000.0,USD,NE,CBS
947,5,10000000000,100000000000.0,USD,NE,CBS
948,6,100000000000,inf,USD,NE,CBS
949,1,0,10000000.0,USD,NF,CBS
950,2,10000000,100000000.0,USD,NF,CBS
951,3,100000000,1000000000.0,USD,NF,CBS
952,4,1000000000,10000000000.0,USD,NF,CBS
953,5,10000000000,100000000000.0,USD,NF,CBS
954,6,100000000000,inf,USD,NF,CBS
955,1,0,10000000.0,USD,NG,CBS
956,2,10000000,100000000.0,USD,NG,CBS
957,3,100000000,1000000000.0,USD,NG,CBS
958,4,1000000000,10000000000.0,USD,NG,CBS
959,5,10000000000,100000000000.0,USD,NG,CBS
960,6,100000000000,inf,USD,NG,CBS
961,1,0,10000000.0,USD,NI,CBS
962,2,10000000,100000000.0,USD,NI,CBS
963,3,100000000,1000000000.0,USD,NI,CBS
964,4,1000000000,10000000000.0,USD,NI,CBS
965,5,10000000000,100000000000.0,USD,NI,CBS
966,6,100000000000,inf,USD,NI,CBS
967,1,0,10000000.0,USD,NL,CBS
968,2,10000000,100000000.0,USD,NL,CBS
969,3,100000000,1000000000.0,USD,NL,CBS
970,4,1000000000,10000000000.0,USD,NL,CBS
971,5,10000000000,100000000000.0,USD,NL,CBS
972,6,100000000000,inf,USD,NL,CBS
973,1,0,10000000.0,USD,NO,CBS
974,2,10000000,100000000.0,USD,NO,CBS
975,3,100000000,1000000000.0,USD,NO,CBS
976,4,1000000000,10000000000.0,USD,NO,CBS
977,5,10000000000,100000000000.0,USD,NO,CBS
978,6,100000000000,inf,USD,NO,CBS
979,1,0,10000000.0,USD,NP,CBS
980,2,10000000,100000000.0,USD,NP,CBS
981,3,100000000,1000000000.0,USD,NP,CBS
982,4,1000000000,10000000000.0,USD,NP,CBS
983,5,10000000000,100000000000.0,USD,NP,CBS
984,6,100000000000,inf,USD,NP,CBS
985,1,0,10000000.0,USD,NR,CBS
986,2,10000000,100000000.0,USD,NR,CBS
987,3,100000000,1000000000.0,USD,NR,CBS
988,4,1000000000,10000000000.0,USD,NR,CBS
989,5,10000000000,100000000000.0,USD,NR,CBS
990,6,100000000000,inf,USD,NR,CBS
991,1,0,10000000.0,USD,NU,CBS
992,2,10000000,100000000.0,USD,NU,CBS
993,3,100000000,1000000000.0,USD,NU,CBS
994,4,1000000000,10000000000.0,USD,NU,CBS
995,5,10000000000,100000000000.0,USD,NU,CBS
996,6,100000000000,inf,USD,NU,CBS
997,1,0,10000000.0,USD,NZ,CBS
998,2,10000000,100000000.0,USD,NZ,CBS
999,3,100000000,1000000000.0,USD,NZ,CBS
1000,4,1000000000,10000000000.0,USD,NZ,CBS
1001,5,10000000000,100000000000.0,USD,NZ,CBS
1002,6,100000000000,inf,USD,NZ,CBS
1003,1,0,10000000.0,USD,OM,CBS
1004,2,10000000,100000000.0,USD,OM,CBS
1005,3,100000000,1000000000.0,USD,OM,CBS
1006,4,1000000000,10000000000.0,USD,OM,CBS
1007,5,10000000000,100000000000.0,USD,OM,CBS
1008,6,100000000000,inf,USD,OM,CBS
1009,1,0,10000000.0,USD,PA,CBS
1010,2,10000000,100000000.0,USD,PA,CBS
1011,3,100000000,1000000000.0,USD,PA,CBS
1012,4,1000000000,10000000000.0,USD,PA,CBS
1013,5,10000000000,100000000000.0,USD,PA,CBS
1014,6,100000000000,inf,USD,PA,CBS
1015,1,0,10000000.0,USD,PE,CBS
1016,2,10000000,100000000.0,USD,PE,CBS
1017,3,100000000,1000000000.0,USD,PE,CBS
1018,4,1000000000,10000000000.0,USD,PE,CBS
1019,5,10000000000,100000000000.0,USD,PE,CBS
1020,6,100000000000,inf,USD,PE,CBS
1021,1,0,10000000.0,USD,PF,CBS
1022,2,10000000,100000000.0,USD,PF,CBS
1023,3,100000000,1000000000.0,USD,PF,CBS
1024,4,1000000000,10000000000.0,USD,PF,CBS
1025,5,10000000000,100000000000.0,USD,PF,CBS
1026,6,100000000000,inf,USD,PF,CBS
1027,1,0,10000000.0,USD,PG,CBS
1028,2,10000000,100000000.0,USD,PG,CBS
1029,3,100000000,1000000000.0,USD,PG,CBS
1030,4,1000000000,10000000000.0,USD,PG,CBS
1031,5,10000000000,100000000000.0,USD,PG,CBS
1032,6,100000000000,inf,USD,PG,CBS
1033,1,0,10000000.0,USD,PH,CBS
1034,2,10000000,100000000.0,USD,PH,CBS
1035,3,100000000,1000000000.0,USD,PH,CBS
1036,4,1000000000,10000000000.0,USD,PH,CBS
1037,5,10000000000,100000000000.0,USD,PH,CBS
1038,6,100000000000,inf,USD,PH,CBS
1039,1,0,10000000.0,USD,PK,CBS
1040,2,10000000,100000000.0,USD,PK,CBS
1041,3,100000000,1000000000.0,USD,PK,CBS
1042,4,1000000000,10000000000.0,USD,PK,CBS
1043,5,10000000000,100000000000.0,USD,PK,CBS
1044,6,100000000000,inf,USD,PK,CBS
1045,1,0,10000000.0,USD,PL,CBS
1046,2,10000000,100000000.0,USD,PL,CBS
1047,3,100000000,1000000000.0,USD,PL,CBS
1048,4,1000000000,10000000000.0,USD,PL,CBS
1049,5,10000000000,100000000000.0,USD,PL,CBS
1050,6,100000000000,inf,USD,PL,CBS
1051,1,0,10000000.0,USD,PM,CBS
1052,2,10000000,100000000.0,USD,PM,CBS
1053,3,100000000,1000000000.0,USD,PM,CBS
1054,4,1000000000,10000000000.0,USD,PM,CBS
1055,5,10000000000,100000000000.0,USD,PM,CBS
1056,6,100000000000,inf,USD,PM,CBS
1057,1,0,10000000.0,USD,PN,CBS
1058,2,10000000,100000000.0,USD,PN,CBS
1059,3,100000000,1000000000.0,USD,PN,CBS
1060,4,1000000000,10000000000.0,USD,PN,CBS
1061,5,10000000000,100000000000.0,USD,PN,CBS
1062,6,100000000000,inf,USD,PN,CBS
1063,1,0,10000000.0,USD,PR,CBS
1064,2,10000000,100000000.0,USD,PR,CBS
1065,3,100000000,1000000000.0,USD,PR,CBS
1066,4,1000000000,10000000000.0,USD,PR,CBS
1067,5,10000000000,100000000000.0,USD,PR,CBS
1068,6,100000000000,inf,USD,PR,CBS
1069,1,0,10000000.0,USD,PT,CBS
1070,2,10000000,100000000.0,USD,PT,CBS
1071,3,100000000,1000000000.0,USD,PT,CBS
1072,4,1000000000,10000000000.0,USD,PT,CBS
1073,5,10000000000,100000000000.0,USD,PT,CBS
1074,6,100000000000,inf,USD,PT,CBS
1075,1,0,10000000.0,USD,PW,CBS
1076,2,10000000,100000000.0,USD,PW,CBS
1077,3,100000000,1000000000.0,USD,PW,CBS
1078,4,1000000000,10000000000.0,USD,PW,CBS
1079,5,10000000000,100000000000.0,USD,PW,CBS
1080,6,100000000000,inf,USD,PW,CBS
1081,1,0,10000000.0,USD,PY,CBS
1082,2,10000000,100000000.0,USD,PY,CBS
1083,3,100000000,1000000000.0,USD,PY,CBS
1084,4,1000000000,10000000000.0,USD,PY,CBS
1085,5,10000000000,100000000000.0,USD,PY,CBS
1086,6,100000000000,inf,USD,PY,CBS
1087,1,0,10000000.0,USD,QA,CBS
1088,2,10000000,100000000.0,USD,QA,CBS
1089,3,100000000,1000000000.0,USD,QA,CBS
1090,4,1000000000,10000000000.0,USD,QA,CBS
1091,5,10000000000,100000000000.0,USD,QA,CBS
1092,6,100000000000,inf,USD,QA,CBS
1093,1,0,10000000.0,USD,RE,CBS
1094,2,10000000,100000000.0,USD,RE,CBS
1095,3,100000000,1000000000.0,USD,RE,CBS
1096,4,1000000000,10000000000.0,USD,RE,CBS
1097,5,10000000000,100000000000.0,USD,RE,CBS
1098,6,100000000000,inf,USD,RE,CBS
1099,1,0,10000000.0,USD,RO,CBS
1100,2,10000000,100000000.0,USD,RO,CBS
1101,3,100000000,1000000000.0,USD,RO,CBS
1102,4,1000000000,10000000000.0,USD,RO,CBS
1103,5,10000000000,100000000000.0,USD,RO,CBS
1104,6,100000000000,inf,USD,RO,CBS
1105,1,0,10000000.0,USD,RS,CBS
1106,2,10000000,100000000.0,USD,RS,CBS
1107,3,100000000,1000000000.0,USD,RS,CBS
1108,4,1000000000,10000000000.0,USD,RS,CBS
1109,5,10000000000,100000000000.0,USD,RS,CBS
1110,6,100000000000,inf,USD,RS,CBS
1111,1,0,10000000.0,USD,RU,CBS
1112,2,10000000,100000000.0,USD,RU,CBS
1113,3,100000000,1000000000.0,USD,RU,CBS
1114,4,1000000000,10000000000.0,USD,RU,CBS
1115,5,10000000000,100000000000.0,USD,RU,CBS
1116,6,100000000000,inf,USD,RU,CBS
1117,1,0,10000000.0,USD,RW,CBS
1118,2,10000000,100000000.0,USD,RW,CBS
1119,3,100000000,1000000000.0,USD,RW,CBS
1120,4,1000000000,10000000000.0,USD,RW,CBS
1121,5,10000000000,100000000000.0,USD,RW,CBS
1122,6,100000000000,inf,USD,RW,CBS
1123,1,0,10000000.0,USD,SA,CBS
1124,2,10000000,100000000.0,USD,SA,CBS
1125,3,100000000,1000000000.0,USD,SA,CBS
1126,4,1000000000,10000000000.0,USD,SA,CBS
1127,5,10000000000,100000000000.0,USD,SA,CBS
1128,6,100000000000,inf,USD,SA,CBS
1129,1,0,10000000.0,USD,SB,CBS
1130,2,10000000,100000000.0,USD,SB,CBS
1131,3,100000000,1000000000.0,USD,SB,CBS
1132,4,1000000000,10000000000.0,USD,SB,CBS
1133,5,10000000000,100000000000.0,USD,SB,CBS
1134,6,100000000000,inf,USD,SB,CBS
1135,1,0,10000000.0,USD,SC,CBS
1136,2,10000000,100000000.0,USD,SC,CBS
1137,3,100000000,1000000000.0,USD,SC,CBS
1138,4,1000000000,10000000000.0,USD,SC,CBS
1139,5,10000000000,100000000000.0,USD,SC,CBS
1140,6,100000000000,inf,USD,SC,CBS
1141,1,0,10000000.0,USD,SD,CBS
1142,2,10000000,100000000.0,USD,SD,CBS
1143,3,100000000,1000000000.0,USD,SD,CBS
